mos_case_id,case_id,case_type,speechgender,item_name,method_id,method_desc,speech_file,source_wav,face_file,style_file
case_08_F,hard_0038_2qHsdAYa7qQ_00_01_58_84,hard,F,2qHsdAYa7qQ_00_01_58_84,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/hard/0337_hard_2qHsdAYa7qQ_00_01_58_84.wav,face/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.jpg,style/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.txt
case_08_F,hard_0038_2qHsdAYa7qQ_00_01_58_84,hard,F,2qHsdAYa7qQ_00_01_58_84,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/hard/0337_hard_2qHsdAYa7qQ_00_01_58_84.wav,face/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.jpg,style/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.txt
case_08_F,hard_0038_2qHsdAYa7qQ_00_01_58_84,hard,F,2qHsdAYa7qQ_00_01_58_84,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/hard/0337_hard_2qHsdAYa7qQ_00_01_58_84.wav,face/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.jpg,style/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.txt
case_08_F,hard_0038_2qHsdAYa7qQ_00_01_58_84,hard,F,2qHsdAYa7qQ_00_01_58_84,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/hard/0037_hard_2qHsdAYa7qQ_00_01_58_84.wav,face/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.jpg,style/case_08_F_hard_2qHsdAYa7qQ_00_01_58_84.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,gt,GT natural speech,speech/gt/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/data/talkvid_test/v2/hard/AViL1gDtfpU_00_08_22_19_1.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/hard_0279_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/hard_0279_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/hard_0279_AViL1gDtfpU_00_08_22_19_In a bright, high-pitched voice, the female speaker sounds openly joyful while speaking at a natural, steady pace.wav",face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/hard/0578_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/hard/0578_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/hard/0578_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_09_F,hard_0279_AViL1gDtfpU_00_08_22_19,hard,F,AViL1gDtfpU_00_08_22_19,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_09_F_hard_AViL1gDtfpU_00_08_22_19.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/hard/0278_hard_AViL1gDtfpU_00_08_22_19.wav,face/case_09_F_hard_AViL1gDtfpU_00_08_22_19.jpg,style/case_09_F_hard_AViL1gDtfpU_00_08_22_19.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,gt,GT natural speech,speech/gt/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/data/talkvid_test/v2/hard/9OXlZUfbsPI_00_13_12_24_1.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/hard_0268_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/hard_0268_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/hard_0268_9OXlZUfbsPI_00_13_12_24_A female speaker delivers the line with a bright, high voice and clearly joyful, lively warmth at a natural pace.wav",face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/hard/0567_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/hard/0567_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/hard/0567_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_10_F,hard_0268_9OXlZUfbsPI_00_13_12_24,hard,F,9OXlZUfbsPI_00_13_12_24,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/hard/0267_hard_9OXlZUfbsPI_00_13_12_24.wav,face/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.jpg,style/case_10_F_hard_9OXlZUfbsPI_00_13_12_24.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,gt,GT natural speech,speech/gt/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/data/talkvid_test/v2/easy/tDOBDFfwWhI_00_02_24_00_1.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/easy_0218_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/easy_0218_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/easy_0218_tDOBDFfwWhI_00_02_24_00_The male speaker sounds like an adult with a low voice, delivering the line neutrally but with lively presence at a normal pace.wav",face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_11_M,easy_0218_tDOBDFfwWhI_00_02_24_00,easy,M,tDOBDFfwWhI_00_02_24_00,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0217_easy_tDOBDFfwWhI_00_02_24_00.wav,face/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.jpg,style/case_11_M_easy_tDOBDFfwWhI_00_02_24_00.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,gt,GT natural speech,speech/gt/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/data/talkvid_test/v2/easy/BfCx8suZ9uI_00_04_06_98_1.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/easy_0103_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
